reviews,scores
잘먹었습니다 서비스 국수는 사진을 못찍었지만 아주 맛있었어요 ^^,5
배달받을 때 일단 양이 많아서 놀랐어요. 그리고 맛도 다 괜찮았고요. 가족들은 막국수가 맛있다고 좋아하네요,5
맛있어요요요요요요요요요,5
양도 너무 많고 맛있습니다! 다음에 또 주문할 것 같아요,5
으ㄹ처럼 너무맛있어요 하악,5
예정 시간에 딱 맞게 도착했어요. 큰뼈 없어 좋은 족발과 따끈한 보쌈! 서비스로 주신 막국수까지 모두 맛있었어요. 막국수에 알싸한 마늘 매운맛이 독특하고 좋아요,5
진심 제일 맛있습니다!!!! 다음에 또시킬게요!,5
냉채는 첨 시켜봤는데 맛있네요~ 잘먹었습니다 ㅎㅎ,5
잘먹었습니다~~,5
족발은 항상 여기서만 먹어요 맛있어요,5
리뷰 많아서 주문해봤는데 정말 맛있게 먹었습니다 또 주문할께요,5
배달도 빠르고 맛은 더 좋아요^^ 막국수도 너므 맛있어요~ 아쉬운건 배달오류로 매운족발이 일반족발이와서 좀 기분이 그랬지만 걍 먹었어요~ 깻잎은 저희텃밭꺼^^,5
진짜 맛있고 양도 많아서 만족했어요~ ^___^/,5
잘 먹었습니다 족발은 화정에서만 시켜 먹습니다 강추 합니다,5
잘 먹었습니다,5
양도 푸짐. 서비스 막국수도 푸짐. 맛도 최고 ㅎㅎ 너무 만족스럽습니당ㅎㅎㅎ. 그리고 요청사항도 잘들어주셔서 감사해용,5
맛 배달 양 최고입니다,5
매번 주문할때마다 너무 맛있어요! 보쌈이 쫀득쫀득하니 좋아요!,5
배달 양 맛 다 좋아요,5
빠르게 배송해주셔서 감사합니다~,5
냉채족발 맛있게 먹었습니다. 무김치랑 부추무침도 맛있네요,5
맛있게 잘먹었습니다 항상최고,5
배송도 빠르고 엄청 잘나옵니다!,5
세줄로 놓은 고기 중에 두줄은 부드럽고 한줄은 좀 말라있는거 보니 삶은지 좀 된듯 보이네요,4
오랜만에 족발을 먹었는데 너무 맛있었어요 다음에 또 시켜먹을게요,5
언제나 맛있게 먹고있어요^^,5
다음에또 시켜먹을게요,5
너무괜찮은곳이에요 자주 주문해먹는곳,5
따뜻한보쌈고기.신선한야채.보쌈김치도 너무맛있네요.마늘고추 추가요청에도 정성껏별도로챙겨주셔서 먹는내내 기분좋게잘먹었습니다.감사합니다.,5
족발 맛나요 막국수 맛나요,5
맛 양 배달 다 빠르고 맛있어요~,4
항상 맛있게 잘 먹어요. 양도 많고 진짜 맛있습니다,5
배달도 빠르고 늘 맛있어요!,5
오랜만에 부모님과 식사했는데 덕분에 맛있게 잘먹었습니다~^^,5
맛있는데 가격 대비 양이 많다고 느껴지진 않아서 아쉽네요 ㅎㅎ,5
매번 족발도 맛있고 막국수도 맛있고 다 좋은데 음식 보내주실때 족발하나 빠뜨려 보내셔서 연락드렸더니 귀찮다는 듯이 대충 사과하시면서  받으시던 분 곧 보내드린다 하고 제가 말끝나기도 전에  전화 끊으시던데 기분 많이 안좋았습니다,5
벌써 여러번째 재주문입니다 역시 족발하면 화정이네요 다른집꺼 못먹어요,5
족발은 여기가 갑이죠~  쿠폰 9장 모았어요 ㅋㅋ 잘 먹었슴다!,5
맜있습니다.  특히 막국수가 개운하니 제 입맛에 너무 맛있게 먹었어요. 양도 많고 부추겉절이도 감칠맛나게 밥 비벼먹고싶었어요~ 너무 잘 먹었습니다!,5
맛있게 잘먹었습니다~,5
잘 먹었습니다 ! 서비스까지 감사합니당,5
리뷰 많아서 주문했어요 ㅎㅎㅎ 리뷰 믿을만 하네요~  양도 많고 맛도 있어요 ^^,5
예상시간보다 훨씬 빨리 배달왔어요 막국수 양 정말 많고 족발 맛있어요 배달 맛 다 좋은데  고추 마늘이 조금 된것 같아 그거하나 아쉽워요,4
배달빠르고 정말 맛있어요,5
기대를 너무 했나봅니다..,4
정말 맛있네요 다음에 또 주문할께요,5
배달도 빠르게왔고 불족발 너무 맛있네요 잘먹었습니다 ㅎㅎ,5
새벽에 혼술하기 적당한 양에 좋은 맛입니다 뜻밖에 동네 맛집을 찾았네요 종종 주문하겠습니다,5
너무 맛있고 푸짐해서 너무 좋았습니다 앞으로 단골집으로 애용 자주할게요~!!,5
"음식은 맛있게 먹었으나 배달이 다소 불호 였음.. 물론 음식점의 잘못은 아님. 굳이 말하자면 포장의 밀봉이 완벽하지 않아,  배달의 문제와 겹처 비닐봉투에 음식들 국물이 흘렀음. 하지만 김치 역시 맛있고 보쌈은 말할것도 없이 맛남ㅎㅎ",3
"족발은 화정족발에서만 주문합니다. 국수도 채소가 엄청 많아서 완전 좋고, 고기도 쫄깃쫄깃 맛나요~",5
양도 많고 맛있습니다,5
"리뷰요청으로 막국수 득 첫째 족발, 양녕족발 맛은 보통정도 무난하며 양녕은 숯향 크게 없으니 감안 해야합니다 셋째  막국수 양  서비스치고 많이 주셔서 좋아하실꺼에요 맛은 무난합니다 ※문제점※ 야채에 대한 리뷰가 보이던데!! 첫째 쌈야채 사진처럼 상태가 살짝 마른상태로 물러있다!  둘째 부추무침 기본찬으로 준다기에는 버무려놨다가 준게 보이는 시들시들한 무침  셋째 막국수도 버무려져서 오는데 야채 상태가 조금 물러있고, 색이 좀 변색된게 보이며  쓴맛또한 뒤에서 조금씩 올라온다  한번에 이렇게 야채에서 좋지 못하다는건 관리가 의심이",3
족발 시켜 먹을때마다 여기서 시켜요 맛있습니당,5
맛있어요! 맛있게 매운맛!!,5
매운 족발만 먹다가 그냥 족발은 첨 시켜봤는데 이것도 너무 맛있네여 👍,5
막국수 서비스 주신거 감사합니다~ 맛있게 잘먹을게요~!!,5
재주문입니다. 진짜 너무 맛있어용 항상 여기서 먹습니다.,5
너무 맛있었습니다. 배달도 빠르고 아주 좋네요 ^^,5
마늘을 어떻게 관리하셨길래 그런 냄새가납니까..곰팡이난걸 헹궈 주신건지 처음 맡아보는 냄새였고 막국수는 면이 불어서왔어요 고기는 그래도 맛있었지만 오래 시켜먹었던곳인데 실망스러웠습니다,3
늘 족발만 시키다가 보쌈을 주문해봤는데 보쌈 역시 맛있네요~! 같이 포장돼서 오는 음식들이 차가워서 보쌈이 식은게 약간 아쉬웠습니다..,5
"정말 맛있고, 양도 푸짐합니다~!",5
맛도좋고 양도 많고 좋앗어요,5
입맛 없으시다길래 외할머니 시켜 드렸습니다! 😉  맛있는 족발 감사합니다 !,5
너무  맛있어요,5
양이 좀 많이 적어요 ㅜㅜ근데 막국수는 양이 많네요 소스 따로왔음 좋았을 거 같아요 다른건 괜찮아요,4
맛있고 양도 많았어요! 재주문하겠습니다~,5
잘먹었습니다 다음에 여기서 재주문 할 듯 합니다,3
쫄깃쫄깃 존맛탱입니다... 서비스로 주신 막국수도 맛있고 양이 어마어마ㅎㅎ;; 잘먹었습니다😊,5
잘먹었습니다~~~^^,5
너무 맛있었습니다 잘먹었습니다,5
겁나 맛있음. 좀 많이 매웠는데 내가 매운 맛에 약해서 일수도 있음.,5
푸짐하고 맛있었어요 사진 찍는걸 깜박ㅋ,5
"리뷰 이벤트로 막국수까지 받아서 먹었습니다! 배달도 무척 빨랐고, 제가 많이 못 먹으나, 남자 둘이서 먹는데 부족하지 않았습니다! 특히 무말랭이...??가 진짜 맛있었습니다 ㅋㅋ 다음에 족발 땡기면, 무조건 여기서 시켜먹을겁니다!!",5
리뷰보고 믿고 시켯는데  생각보다 족발에서 냄새도 나고 벌로였어요 다들 비빔국수를 서비스로 받앗다고 하던데 .. 서비스는 복불복인가봐요,2
맛있어서 잘먹었어요 막국수 감사합니다!!,5
맛있어요 맛있어요 맛있어요,5
양도 괜찮고 맛있어요,5
잘먹었습니다 맛있어요,5
족발 고기질도좋고 불족도 그렇게 많이맵지 않아서 맛있게잘먹었어요! 리뷰이벤트로주신 막국수는 짱입니다! 재주문의사 100프로에요!,5
양도 푸짐하고 맛있어요!!! 😃,5
배달 예정시간에 정확히 왔어요! 양이 많아서 놀랐어요ㅎㅎ 불족발은 살코기가 없던데 그점은 쪼끔 아쉬웠지만 맛있게 잘 먹었습니당~~ 푸짐하고 맛있는 족발집!,5
양도 많고 부드러워서 맛있게 잘 먹었습니다~ㅎㅎ,5
오늘도 맛있게 먹었습니다!,5
족발넘나맛있구 서비스짱짱!,5
마라탕이랑 같이 먹었는데 궁합도 좋고 족발도 너무 맛있어요~~,5
잘먹었습니다~막국수가 맛있어서 또 주문할것 같아요,5
양도 많고 맛나네요~,5
쫄깃쫄깃 맛있어요 진짜 재주문할게요 맛있어요 ㅎㅎ,5
늦은시간였지만 빠르게 처리해주셔서 잘받아 맛나게 먹었습니다 식감도 쫄깃하니 맛나고 서비스로 주신 국수도 맛나게 잘 먹었습니다 그런데 족발을 제가 너무 좋아해서 그런건지는 잘 모르겠지만 양이 적은듯해요  다음에는 큰걸로 부탁드려요 감사히 잘 먹었습니다,5
양도 많고 너무 너무 맛있습니다!  리뷰 막국수 서비스 감사합니다!,5
족발은 이 집에 제일 맛있어요 꼭 막국수도 드세요,5
굿굿굿 맛있어요~~ 담에도 시켜먹을게요,5
역시믿고먹을만하네요~ 잘먹었습니다~^^,5
굿 맛났어요 배불러 그만,5
친구랑 시켜먹었는데 리뷰 많은 이유를 알겠더라고요 고기 살살 녹고 막국수도 넘 맛있었어요 감사합니다:),5
식구들이 요기 족발 다 좋아해요. 막국수도 맛있구요^^,5
항상 여기서 시켜요,5
항상 맛있게 먹고 있어요!!문앞에 두고 초인종 눌러주셔서 감사합니다^^,5
"족발도 따스하고 부드럽고 맛있어요.~ 함께 주문한 막국수도  맛있고요,  야채들도 신선하고 아주 좋았어요. 양도 많네요^^",5
맛있어요 양도 너무많아요 둘이서 먹을수가 없어요 셋이 먹어야해요 그리고 리뷰이벤트로 온 막국수가 양이 왤케 많아요ㅠㅠㅋㅋㅋㅋ배터져 죽겠어요,5
존맛탱~양도 많고 맛있습니다~^^,5
처음시킨곳인데 맛있네요 리뷰서비스 막국수도 양도 맛도 좋았습니다^^,5
족발은 여기만 시킵니다 막국수 리뷰이벤트 꼭 참여해서 맛보세요 참고로 막국수 2명이서 먹을 양입니다,5
오랫만에 족발 시켜서먹었는데  역시 족발맛집이네여 막국수도 이집이젤맛있는거같아요! 배달도빠르고 양도만족 맛도만족 잘먹었습니다!!,5
너무 맛있게 잘 먹었어요!!!  영등포 족발은 요기죠!!,5
항상 맛있게 잘 먹고있어요,5
정말 맛있게 먹었습니다 자주 이용할게요^^,5
많이먹는 성임 2명이 배부르게 먹네요 ㄷㄷ 다음에 또 주문할께요!,5
서비스로 주신 막국수가 양도 엄청 많고 맛있어요!! 냉채족발도 너무 맛있고 주먹밥도 맛있어용 같이 오는 부추도 맛있어요 ㅎㅎㅎㅎ 파프리카 쫌만 더 얇게 썰려오면 더 좋을것같아요!,5
"맛이면맛 양이면양 매우만족하며 먹고있어요 오늘도 역시는 역시ㅎㅎ 야채 넉넉히 주신것도 감사하고, 서비스 막국수도 잘먹었습니다^^",5
보쌈 고기가 부드럽고 맛있었어요~! 서비스로 주신 막국수도 양도 많고 배불리 잘 먹었네요~!! 김치랑 무김치도 맛있어요~!!! 다음에도 보쌈 재주문 생각이 있습니다.^^*,5
아주 맛잇어요. 매운족발 강추,5
양도 푸짐하고 굉장히 맛있어요! 앞으로도 족발은 여기서만 시킬거 같아요,5
"족발, 막국수 중사이즈인데 양푸짐하고 맛있어요!",5
맛있게 잘 먹었습니다,5
양도많고 맛도좋고!,5
양도 푸짐하고 맛도 있어서 자주 먹는 맛집이에요. 막국수가 살짝 불어서 온 것만 빼면 괜찮아요.,5
너무 배고파서 급하게 먹느라 사진은 못찍었어요 ㅠㅠ 너무 맛있습니다! 그런데.. 사장님 캔콜라를 시켰는데 캔콜라가 안왔어요ㅠㅠ,5
막국수 안시켰는데 한사발이왔네요 사장님 그렇게장사하시면 망해요 (칭찬),5
고기 윤기 보이시죠? 부드러우면서도 쫄깃한게 너무 맛있어요. 같이 보내주신 막국수도 너무 맛있어요 ^^,5
완전 완전 최고예요~!!! 맛 최고!양도 최고!배달도 최고! 특히 막국수는 전국일등~ 오늘도 맛나게 먹었습니당 사장님 감사합니당 대박나시길~!!! 족발은 무조건 여기서 시키세요  후회안하실거예요~!,5
간만에 족발 파티 맛있게 잘 먹었습니다.,5
맛있게 잘 먹었습니다!,5
매우 맛집입니다,5
맛있어요 항상여기서만 시켜요,5
족발은 역시 여기서 시켜요!,5
ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ,4
맛있네요~!! 다 맛있는데 족발두께가 좀더 얇았으면좋겠어요!  소스도 맛있어요 ~~!,4
족발은 한약재 맛도 나도 쫄깃한 식감이 좋았습니다 하지만 대자 치고 양은 적은듯 싶습니다 매운족발은 매운거 잘먹는 여자들도 먹기가 힘들게 너무 맵네요 서비스로 주신 막국수는 정말 서비스정도입니다 다불어서 왔네요,3
맛있게 잘 먹었습니다. 막국수가 정말 맛있습니다,5
넘나 맛있습니다 막국수도 짱짱,5
사진 리뷰하겠다 했지만 막국수가 안와부러써.. 그래서 사진은엄써.. 맛은이써..,5
리뷰 이벤트로 받은 막국수 양 실화임?! ㅋㅋ 고기도 비린내 없고 야들 야들하네요~!! 번창하세요~~!!,5
이동네에서 시켜본중 제일맛있어요 족발집이라 보쌈기대안했는데 족발보다 보쌈이 더 인기였다는...그렇다고 족발이 맛없었던건 절대아니구요 매운족발이 너무 맛있게매운...쓰읍쓰읍 하~~하며 계속먹게되요,5
하 너무 맛있어서 정신없이 먹다가 도중에 아차 싶어서 리뷰 남깁니다.. 리뷰 서비스로 나온 막국수도 맛있어서 너무 좋았고 냉채족발 최고입니다!! 오늘 하루 마무리가 완벽했습니다 ㅎㅎ,5
최고라는 말밖에는 ㅜㅜ 진짜 진짜 최고,5
너무 맛있고 양도 많아요! 리뷰 이벤트로 막국수 했는데 누락됬다가 다시 보내주셨어요ㅠ 너무 친절하시고 감사합니다!,5
족발 너무 맛있어요!! 너무 맛있게 먹었습니다.  근데 막국수는 약간 군내나서 못 먹었어요 ㅠㅠ 담에 또 시켜먹을게요,5
맛있게 잘 먹었어요,5
족발은 무조건 이 집이에요! 너무 맛있어요 최고,5
양이 많아요 간만에 잘 먹었습니다,5
막국수 서비스 감사요 부들부들 족발 맛나요,5
맛있고 양도 적당해요. 잘먹었음,5
항상 막국수주셨는데 이번엔 안주셨더라구여~ 담에 꼭 챙겨주세요!,5
너무맛있게잘먹었습니다!!! 족발이 쫀득하네요.,5
맛있게 잘 먹었어요,5
맛있게 잘 먹었습니다~~~~,5
사장님도 친절하시고 맛은 항상 최고에요! 진짜맛있어요 막국수 감사합니다,5
배달비 무료라 좋아요 앞다리살인지 뒷다리살인지 표기 있음 좋을것 같아요 제가 못 찾은걷지... 막국수 양이 넘 많아서 반으로 줄여도 좋을듯요 저희집은 세식군데 저만 족발.막국수 먹거든요 족발은 따뜻 윤기 좔좔이에요 무김치? 무말랭이? 얘는 꼬득꼬득 식감은 좋은데 여름무라 그런지 매워서 부추무침이랑 먹었어요 아 쿠폰도 줍니다 배달 어플 쓰면 보통 가격 더 비싸거나 같아도 쿠폰 안 주는 경우가 많은데요,5
처음 시켜봤는데 냄새부터 미쳤네요.. 또 생각날거 같아요.ㅎㅎ,5
반반 시켰는데 처음에는 양이 좀 적은가 했는데 먹다보니 많네요~~~^^ 매운 족발도 맛있게 맵고 막국수도 맛있게 먹었어요~~^^,5
자주 애용하는 집. 1인분이라 그때그때 부위는 조금씩 다르지만 오늘은 특히 좋아하는 부위네요. 방금 썰었는지 따끈하니 맛있어요.,5
항상 맛있게 먹고 있어요. 이번에 아는분깨 소개 시켜 드린다고  다른주소로 배달 됬던게 변경을 못해서 그먕 잘못간곳 아파트 입구에 두시라 하고 직접 가서 가져 왔는데 배달료가 왜 두번 나가신건지 모르겠어요 그리고 쿠폰이 안왔어요 통화 하고 다음 요청사항에 적어서 주문 할께요.주소는 다시 변경 했어요!,5
배달이 엄청 빨리와서 기쁘고 놀랬습니다. ㅎㅎ 자주 시켜 먹는곳이라 믿고 주문했어요. 양도 좋고 맛도 좋고 잘먹었습니다.,5
맛있어요~ 양도 만족스럽고 맛있어 단골이 됐어요~ 막국수도 맛있네요~. 굿굿,5
깜빡하고 리뷰를 시간이 지나 올립니다  맛이야 원래 보장 되어 있던 곳이라서 자주 먹던 곳입니다!  그런데 이번엔 배달이 생각보다 너무 오래걸렸네요ㅠㅠ,5
1인분일줄 알았는데 서비스 국수까지 하니 양이 되게 많았어요! 일단 고기 너무 맛있고 잡내도 안 나고요 서비스로 받은 막국수도 맛있었어요~ 제 입에는 새콤함이 좀 부족해서 식초만 추가해서 먹었어요 ㅎㅎ 계란찜은 사진에는 없는데 양이 상당히 많은 대신 야채는 안 들어있어요! 아무튼 너무 잘먹었습니다 다음에 또 주문할게요,5
양도 많고 잘 먹었습니다.,5
👍👍👍👍👍,5
잘먹었습니다.^___^,4
족발은 계속 이집만 시킵니다. 역시 짱이에요,5
배달 빠르고 맛있게 잘먹었어요,5
아주 맛있게  잘먹었습니다,5
단골집~^^고기는 보들보들 막국수도 짱!항상 같은맛~맛있게 잘먹었습니다.,5
배달이 좀 걸려서 음식이 조금 식었지만 그래도 맛있습니다 😀,5
가격 양 맛 너무 만족해요 합리적인 가격에 구성도 좋고 맛도 좋습니다^^,5
대체적으로 무난하고 맛있어요. 특히 맛국수가 짜거나 과하 지 않아서 맛있어요. 족발도 쫄깃하고 맛나요.,4
항상 시켜먹는 곳이에요. 배달로 시켜먹는 음식중에서 가족들이 제일 좋아하고 잘 먹어요~~~~~ 번창하세요,5
배달 빠르고 맛있어요!!,5
양도많고 배달도 예정시간보다 일찍오고  맛있게 잘먹었어요.감사합니다.,5
맛있게 잘 먹었어요,5
역시 맛있어요 ㅎㅎ 잘 먹었습니다!!,5
배달도 너무 빠르고 맛도 좋고  감사합니다!!너무 잘 먹었어요~!,5
자주 시켜먹는곳이에요!! 잘먹었습니다!! 배달하시고 문자나 전화 주셨으면 좋앗을텐데 도착한지 모르고 한참뒤에 봤어요 ㅠㅠ,5
배달은 좀 늦었지만 양과 맛이 아주 그냥. 배고파서 늘던 짜증이 들어갔어요ㅋㅋ 잘먹겠습니다~,5
양도 푸짐하고 맛있게 잘먹었습니다. 단 막국수 소스가 너무 적어서 뻑뻑했어용 ㅠㅠ,4
진짜 잘먹었어요 사진은 비록 먹다가 찍었지만 근래에 5곳이상 시킨 족발중에 제일 맛있게 먹었어요 배달도 예정시간보다는 일찍도착해서 맛있는 저녁이 되었어요 냄새1도 없이 부들부들한 족발이 살 부분은 탱글탱글 이도저도 아닌 서비스보다 맛있는 족발이  먹는 소비자 입장에서는 몇배 감사하답니다 조만간 또시킬께요,5
맛있어서 급하게 먹으려다 사진찍고 달렸네요. 늘 대자시켜도 모자란듯 맛있어서 일까요? 막국수도 글코 ㅠㅠ 사장님 대자로 더 많이많이 맛있게 주세요~ 잘먹었습니당~^^,5
지금   장난합니까? 족발  솔직히  환불할정도였어요ㅠㅠ  주문  12:50  도착2:09정도?  그거  그렇다쳐두 양두 대짜  주문을  하셨습니다 근데  이거뭐  소짜양만큼  왔는데  처음  비닐포장지  확인을  하셨었는데  느끼할정도였어요  가죽만  듬뿍  양두  적구요   족빨  고기  조금  있었구  나머지  가죽만 뼈다귀 먹기가  느끼하네요   족발  대짜  주문하셨는데  중짜두  이것 보다  많은데  수고하세요,1
맛있게 잘먹었습니다,5
맛있습니다 양도 넉넉하고 막국수도 많이 주시네요.. 리뷰이벤트 하는줄모르고 막국수 따로 시켰네요 아주 만족합니다,5
잘먹었습니다~~~~~~~~더운날씨에 감사합니다~,5
오랜만에 먹으니까 맛있네요. 빠른배달 감사합니다.,5
너무 맛있게 잘 먹었습니다^^,5
배달시간도 맞춰왔고 족발도 따뜻하게 잘 도착했어요~ 족발도부드럽고 막국수도 맛나네요~,5
재주문으로 늦지않아서 막국수도 불지않고 온족발로 부드럽고 느끼하지않게 감사히 잘 먹었습니다.,5
배달 빠르게 받아서 너무 맛있게 잘먹었습니다~~ 쫀득 쫀득 맛있어요!!!!,5
솔직하게 맛 개없음. . .,1
맛있어요. 맛국수 맛 좋아요,5
지난주는 일반족발 이번주는 냉채족발 !,5
배달은 에상시간 안에 왔구요. 양도 푸짐하고 족발도 맛있었습니다. 지난 번엔 막국수도 진짜 맛있었던 걸로 기억하는데 이번엔 조금 아쉽네요. 불기도 하고.. ㅠ.ㅠ 그래도 족발은 맛있었어요!,5
언제나맛있는 화정족발입니다,5
굿입니다 굿이요 ㅎㅎ,5
맛있게 잘 먹었습니다 ~ 막국수는 소스가 적어서 좀 싱거웠네요,5
오랜만에 생각나서 주문했습니다. 덕분에 잘 먹었습니다,5
리뷰수가...어마무시하네요 역시 리뷰무시못합니다 막국수양이 진짜 ㅋㅋㅋㅋ 대박입니다,5
맛잇어요 ㅅㅌㅊㅅㅋㅊ,5
맛있어요~!!!!!!!!!!,5
막국수가일단너무맛잇구여 고기가부드럽고 맛있넉요!!! 추천합니당~~,5
양도 많고 맛있었어요. 서비스로 온 막국수 간이 새지 않아 좋았어요. 번창하세요!,5
너무 맛있게 잘 먹었습니다!!! 매운족발 맛있어요,5
맛있네요 양도많고 잘먹었습니다^^,5
정말 맛있습니다!!!!,5
"날씨가 넘 더워서 입맛이 없어서 좀 매콤한 걸로 주문했는데... 굿 초이스였어요.  맛나고 양도 많고, 배달도 빨리오네용. 담에 또 시켜먹을 의향이 있어유~~",5
맛있어용 막국수 서비스인데도 진짜 맛있어요ㅠㅠ 최고,5
배달도 빠르고 맛도 양도 정말 만족스럽습니다. 요청사항도 신경써서 챙겨주시고 감사합니다.,5
족발이 더 맛잇는거같아욤  쫀둑쫀둑 정말 맛잇엇어요 ❤,5
맛있어요 막국수 리뷰선물로 양도많고 뼈 빼달라했는데 빼주셔서 좋아요 막국수맛집,5
항상 맛있게 잘 먹습니다 족발은 여기서만 먹어요^^,5
화정족발 맛있으니 여기서 시켜드세요~,5
항상 족발만 먹다 보쌈 시켰는대 맛나요 !,5
역시 맛있었어요 번창하세요,5
갓정킹발스토리킹내산갓발,5
항상맛있게 먹고있습니다. 요청사항도잘들어주시고 감사해요,5
맛있게 잘 먹었습니다! 배달 기사님도 친절하셨어요 :),5
맛있습니다.. 배달도 엄청 빠르네요..  번창하세요~,5
중복이라 간만에 족발 시켜먹었는데 여전히 맛있습니다~ 다음에 또 주문할게요^^,5
막국수양이 장난아닙니다 ㅋㅋ 족발먹다가 보쌈도 시켜봤는데 야들야들 맛나네요!,5
맛있게 잘 먹었습니다,4
막국수양이 많다고 리뷰에서 봤는데..추가로 주신 막국수까지 더해지니 엄청났습니다~ㅋㅋ 고기가 부드럽고 맛있었구요~저는 조금더 간이 새콤달콤해도 더 좋았을거란 생각이 들었어요~고기와 싸먹는걸 좋아해서..^^ 그냥 막국수만 먹는다면 괜찮을것 같긴해요~무튼 잘 먹었습니다~오래 기다릴줄 알았는데 엄청 배달도 빨리 왔네요~^^,4
여기 족발에 중독된것 같아요..,5
#식후감 새벽에 다이어트해야지 했는데  무의식적으로 보쌈에 막국수 싸먹는 나  여기에서 시킨 이유는 이렇게 후기를 쓰면 보쌈만 시켜도 막국수가 엄청나게 크게 서비스로 옴 고기는 비린맛이 전혀없고 와.. 잘 삶았네??  하고 드실정도고 솔직히 김치랑 무말랭이보다  막국수가 훨씬... 훨씬나게 맛있어서 놀람..  김치랑 무는 조금 발전해야할) 여튼 막국수때문에 다이어트 망했,5
항상 맛있게 잘 먹고 있어요ㅡ,5
잘먹었습니다! 먹다가 찍어서 사진이 이런데 맛있었습니다~,5
맛있게 잘먹었습니다.,5
👍👍👍👍👍👍,5
오늘도 잘 먹었습니다,5
처음 시켰는데 맛있게 잘 먹었습니다~,5
고기 퍽퍽살이 너무많아요,1
👍👍👍👍👍,5
족발왕뼈안줘서감사합니당ㅎㅎ 맛도맛잉고 양도좋고 또시킬게용,5
체고 막국수도 서비스로 오고 3명이서 배부르게 잘 먹었네요,5
너무 맛있게 잘 먹었습니다~~ 다음에 또 먹을게요!!,5
동네 보쌈집 중에 제일 맛있어요 ~,5
족발은 조금 멀어도 항상 여기서 주문해요.,5
족발은 항상 여기서 주문 합니다 :),5
맛있어요! 아이들도 허겁지겁 잘 먹네요!,5
처음 시켰는데 맛있어요,5
맛있어요 막국수 양 많음,5
다이어트 못 참고 새벽에 주문했어요ㅎㅎㅎ 막국수 살짝 매콤하고 맛있어요ㅎㅎ보쌈도 촉촉하고 양도 많고 좋네요 굳굳!,5
맛잇게 잘먹었습니다 자주 시켜먹을게용!!,4
맛있게 먹었어요~~,5
배달이 너무 늦어서 아쉬웠지만 맛있었어요,5
맛잇엇어요 다음에또시킬게요#~~,5
너무맛있어요! 또먹을께요,5
보쌈은 야들야들하고 족발은 잡냄새 없이 쫄깃했습니다 그리고 막국수도 맛있었습니다. 막국수 중 서비스는 아마도 대자가 아닌가 싶을 정도로 양도 많이 보내주셨더라구요. 재주문 의향 있습니다.,5
믿고 먹는 화정! 족발은 여기만 시켜요 ㅋㅋㅋㅋㅋ 막국수도 진짜 ㅜㅜ 핵존맛,5
셋이서 배부르게 잘먹었습니다 !,5
이집은 1인족발이 짜세다  ㄹㅇ맛있네,5
늦은시간 배가고파 오자마자 먹다보니 사진을 못 찍었네요.ㅠ 맛났어요,4
다이어트 중인데 못참고 시킴.... 존맛,5
족발 김치 막국수 전부 다 너무 맛있어요!!!!,5
리뷰이벤트로 주신 막국수 너무너무 맛있게잘먹었습니다~! 보쌈고기도 이름 그대로 너무 부드럽게 잘 먹었어용ㅎㅎ 배달도 빠르게 해주시고 감사합니다,5
양도 많고 맛도 있고 배송도 빨랐어요 다음에 또 시킬게요,5
어두운 곳에서 찍어서 사진은 좀 그렇지만 보쌈은 쫀득하고 부드럽게 진짜 맛났어요!,5
정말 맛있게 먹었습니다😄 우리 동네였으면 일주일에 한번은 꼭 시켰을듯합니다.,5
맛이 적극적이지 않고 갠찮앗어요  서비스로 막국수 까지 받아서 양이 둘이 먹기엔 많앗어요,5
양도 많고 맛있어요! 다음날에도 데워먹었는데 냄새 하나도 안나고 맛있게먹었습니다!,5
푸짐하고 맛있습니다. 번창하세요.,5
주말이라 배달이 조금 늦긴 하였으나 막국수 면도 불지 않고 먹긴 딱좋았습니다 족발 양도 푸짐하네요,5
족발대+막국수중 셋트를 주문했는데  족발중 막국수대  왔네요 지금이 6~7회째 주문인데 한번은 맘에 들고 한번은 괜히 주문했다는 생각들고 반복이네요. 50% 확를인가? 이번이 마지막 주문이네요 맛도 제일 처음 주문했을때 이외에는 계속해서 별로이다가 오늘 주문은 그나마 조금 좋아졌지만... 다시 주문하기는 그다지 비추천입니다. 이번 주문말고 앞전 주문때는 너무 짜서 먹기 힘들어도 걍 후기 안쓰고 넘어갔는데 오늘은 쓰게 되네요 다시는 주문 할 일이 없겠습니다.,2
막국수가 너무 맛있네요 ! 족발은 항상 여기서시킴 ~~,5
처음 시켰는데 맛있게 잘 먹었어요,4
항상 먹음직스럽게 예쁘게 썰어주셨는데 이번건 새로운분이 고기를 써셨는지 다른때와 다르게 막 담아져있네요;;; 하지만 맛은 동일하네요. 맛있게 먹었습니다.,5
빠른 배달 감사드려요  처음시켰는데 너무 맛있었어요  양도 많고요  감사해요,5
맛있게 잘먹었습니다. 서비스인 막국수 서비스도 맛있었고 양도 많아서 좋았습니다.,5
여전히 맛있습니당 ㅎㅎ,5
"처음 주문해봤는데 아주 만족스러웠습니다. 중자 족발 양이 충분했고, 리뷰 서비스로 온 막국수도 마찬가지로 좋았습니다. 같은 가격대에 이 정도 양과 질은 찾아보기 힘들지 않을까 생각합니다. 번창하십시오.",5
이번에도 맛있게 잘 먹었습니다^^ 믿고 먹는집 강추강추♡♡♡,5
