reviews,scores
자주시켜먹는데 오늘은 좀 그러네요. 반찬으로 양파넣지 말고 단무지만 달라고 썼는데  미리포장된거 가져오셨나봐요.단무지도 말라버려서 퍼적하고 젓가락도 없네요,5
배달도 빠르고 음식 맛도 예술이네요! 탕수육은 찹쌀탕수육 같았어요. ㅎㅎ 요청사항도 잘 들어주셔서 좋았어요 ~,5
와.. 짜장면을 먹는데 마치 추운겨울날 야외 온천탕 안에서 상체만 내놓고 짜장면을 먹는 기분이었어요 짜장면이 맛있다를 넘어서 예술의 경지인것같아요😲 와.. 대박 맛있오욥,5
쟁반짜장 땡길 때마다 최고의 선택,5
믿고먹습니다 항상 맛있네요!!,5
배달빠르고맛있습니다^^,5
맛있게 잘 먹었습니다,5
잘 먹었어요~~~!,4
짜장도 맛있지만 탕수육맛집이네요  완전부드럽고 맛있어요~,5
맛있어요~ 맛있어요!!!,5
맛있어용 ~~~~~~~~~~~,5
맛있어요 최고최고~,5
양도 많고 맛있었어요 감사합니다~,5
양도좋고빠르고맛있어요:),5
맛있었습니다! 감사합니다,5
배달이 엄청 빨리 왔어요.,5
배달이라 그런지 그냥 무난한맛입니다,3
마싯어요 빨리욋어여,5
"옆동 남의 집앞에 음식을 두고 가셨네요. 그집에서 직접 음식을 갖고 왔어요. 나와보니까 짜장면이 있었다고. 2:30분에 주문하고 한시간만에 받았습니다. 짜장죽이 되서 왔는데 직접 가져다 주신 옆동 세입자분의 마음을 봐서, 그리고 약을 먹어야해서 한입은 먹고 버렸습니다. 하수구에 2만원 버렸네요. 배달하면서 주소 확인 안합니까!",1
리뷰보고 주문했는데 짜장면이 너무불었어요  글서 한팩 다 못먹구 버림ㅜㅜ넘 아깝ㅜ 담부턴 쟁반은 주문안할예정ㅜ 가족들도 다 별로래요 탕수육은 맛있었구 서비스만두는 바삭했어요,4
음..쟁반짜장은 가격대비 맛은 제가 생각햇던것보단 별로였지만 리뷰이벤트 콜라에서 공기밥으로 변경해주신거는 만족했습니다. 다음에 1번더 다른메뉴 시켜보고 단골할지말지 결정할듯합니다..,4
잘먹었습니다 공기밥 사이에 은색 수세미 한가닥 껴있어서 별하나 뺍니다 밥은 먹다가 그거 발견하고는 버렸어요,4
배달이 너무 빨리와서 놀랬네요ㅋㅋ 서비스로 주신 만두까지 최곱니다👍👍,5
너무 맛있었습니다!!,5
빠르게 받아 잘 먹었습니다 특히 쟁반짜장이 맛있네요,5
배고파서 리뷰 사진 찍을 생각할 틈도 없이 다먹었네요 ㅜㅜ 잘먹었습니다.,5
맛있어요! 다음에는 쟁반짜장 시킬게요!,5
배달빠르고 서비스 군만두 맛있어요~ 담엔 군만두 본품한번 시켜봐야지,5
자주 시키는데 항상 만족합니다,5
곱배기는 싱거워요 일반이 맛있는것 같아요 참고하세용,5
배달도 빠르고 맛있었어요 자주 시킬게요,5
쟁반 짜장 만큼은 짜장면 전문 점중 최고 인거 같아요,5
다먹어서 사진은 없는데요. 잘 먹었습니다.,5
배달이 엄청 빠르고 맛있습니다!,5
맛잇게잘먹엇습니다 다음에 또 먹을게욥,5
주문하면 늘 빠르게 배달해주셔서 오늘도 맛있게 먹었습니다!  #식후감,5
배달도  빨랐고 맛있게 잘 먹었습니다    최고입니다,5
"짬뽕 탕수육 맛있음, 짜장은 조금 싱거워요",4
친절합니다 감사합니다,5
"맛, 양, 배달 다 좋았어요!!👍👍",5
맛있게 잘먹었어요 굿굿굿,5
진짜 여기만큼 배달 빠른 곳 없습니다 심지어 쟁반짜장도 여기보다 맛있는 곳 없어요,5
짜장 양념이 밍밍해요~ 누룽지탕은 가성비가 좋습니다~,5
