reviews,scores
간장이랑 양념 두 종류 시켰는데 특히 간장이 맛있어요! 순살인데도 뼈 치킨마냥 크기 엄청 크네요 만족,5
맛 배달 서비스 👍👍👍,5
처음  먹는건데  의외로  맛나요 ㅋ  이벤트 굳,5
배달이 너무빨리와서 당황했어요 소스도 듬북챙겨주시고 맛있게잘먹었어요 양도 너무많아서 배가터지겠네요,5
!!!!!!!!!!!!!!!!!!!!!!👍🏿,5
너무 맛있게 잘먹었어용 양 진짜 많네요!!,5
맛있어요 잘먹엇어요,4
이거랑 맥주 먹다가 취해서 리뷰 쓰는 거 까먹고 이제 쓰네요ㅠ 핫슈프림은 처음이었는데 타코야끼 매운맛 소스?! 그 맛 났어요ㅎㅎㅎ 잘 먹었습니다~~,5
잘 받았어요....,5
갑자기 너무 치킨이 먹고 싶었는데 만족스럽습니다~~ 배달도 예상시간보다 훨씬 일찍 도착했습니다,5
서비스 감사해요. 맛있게 먹었습니다,5
맛있게 잘 먹었습니다 양념이 많이 있어 좋았네요,5
배송도빨리오고음식도괜아코,5
맛있게 잘 먹었습니다,5
맛있긴한데 너무느끼해서 못먹겠네요...,4
고기가 부드러워서 맛있게 잘 먹었습니다.,5
너무맛이ㅛ네요!하핳,5
귣귣 항상 맛있습니다,5
후라이드 너무 맛있어요! 양념은 원래 최고구요! 순사르 치킨은 처갓집!,5
배달 생각보다 빨리 왔고 맛있게 잘 먹었습니당 ㅎㅎ,5
처갓집 슈프림 맛나요 ♡ 최고최고 ㅎㅎㅎ,5
매우 맛있어요!!!,5
처음으로 슈프림 먹어봤는데 양념이 달콤한게 맛있네요! 다소 느끼하게 느껴질수 있는 부분은 추가한 청양양념소스로 커버했어요! 매콤한 소스를 같이 하니깐 물리지않고 계속 먹게 되네요,5
후라이드랑 슈프림 정말 맛있습니다~,5
존맛탱구리 행운점~,5
맛있어요!! 미니 핫도그 귀여워요 ㅎ,5
처갓집이렇게맛있는지첨알았네요 자주시켜먹을듯 잘먹었습니다,5
항상 맛있게 먹어요,5
아~~~~진짜 맛있다,5
오늘두 마싯게 잘머거씀니당 ~,5
맛있게 잘먹었습니다 :),5
오늘도 맛나게 잘먹었습니다:D    #식후감 #오늘은처갓집,5
맛있습니다 ㅎㅎ 역시 슈프림,5
까먹고 리뷰를 안올렸었네요!! 항상 맛있게 먹고 있습니다~~ 리뷰이벤트로 받은 핫도그도 맛있어요!!,5
맛있게 잘 먹었습니다,5
늘 맛잇게 먹네유 ㅎㅎ,5
항상 순살로만 시켜먹다가 뼈있는걸로 먹어봤는데 맛있었어요!,5
처갓집은 통닭의 기본이죠!,5
슈프림양념치킨 정말 맛있네요~~,5
맛나요맛나요ㅏㅅ나요,5
치킨이 맛있습니다.,5
처갓집하면 슈프림이 최고라고 생각합니당 조그마한 핫도그도 폭신폭신하니 맛있었어용,5
너무 맛있었어요!!,5
그냥 슈프림보다 단맛이 덜 느껴져서 개인적으로는 더 좋은 것 같아요,5
역시 양념은 처갓집 맛잇어요!,5
따뜻한 치킨 잘 먹었슴니다.,5
눅눅하고 튀김안발라진 곳이 좀 많았지만 그럼에도 맛있게 잘 먹었어요,5
퍽퍽살도 많고 오래튀겨서 딱딱해진 부분도 많네요,3
치킨은 진리입니다 맛있어요~!,5
"다먹고 찍음. 후라이드 다리 부위 처갓집 후라이드 잘함. 맛남 양은. 튀김옷이 안두꺼움 1인분 1마리 소식하는 남자나 평범 여자라면 1.5~2인분 내 기준 1인분 배달은 예상 시간 딱 맞음. 신기. 빨리 오길 기다리는 나의 마음 때문에 별 4개임 예상시간은 맞춤  소스 3개 주셨는데 매운거 땡겨서 그거만 뜯음. 매움,맛남",5
맵지만 맛있어요 중독되는 맛,5
맛잇게잘먹었습니다~!,5
"맛있게먹었어요, 그런데 정말 100프로 청양산 고추인가봐요😭 눈물찔끔 나올것 같은 매운 맛이었습니다🌶🌶 그래도 치즈볼이나 떡사리 같은거랑 같이 먹어서 괜찮았어요, 스트레스고 뭐고 다 날아갈 맛입니다😀 마지막으로 같이 주신 볼도그까지.! 재주문 예약입니다 :)",5
치킨이 맛있어용 서비스도 맛있어용,5
노코멘트노코멘트노코멘트,3
맛있어요 배달은 상당히 느리네요  에초에 예상시간이 1시간20분이였지만 30분추가로넘게왔어요 닭이 완전식다못해 참,4
"처갓집 항상 맛있어요~~ 많이 맵지않아서 애기랑 같이 먹을 수 있어서 좋아요~~ 치킨볼이 새로 있길래 시켜보았어요~ 동그랑땡 안에 치즈가 있는 느낌이랑 비슷해요~ 리뷰이벤트로 치즈볼이랑 핫도그 주셨는데,치즈볼 너무 맛있어요~^^ 작은 콜라도 두개나 주셨어요~ 배달은 1시간 정도 걸렸는데, 금요일이고 추석연휴 전인데 이정도면 빨리온거같아요~~ 잘먹었습니다~^^ #식후감",5
전체적으로 만족합니다,5
딜콤하고 맛있어요~~ 양도 많고~ 좋아요!,5
맛있게잘먹었습니다.,5
달달하니 너무 맛있습니다.,5
맛있게 잘먹었습니다!!,5
맛있어요 다음에 또 시켜 먹을게요,5
마ㅛ있었어요 ㅎㅎㅎ,5
맛있네요,5
배달 빨리왔고 맛있게 먹었습니다,5
넘넘 맛있어요!!! 역시 ㅇ양념은 처갓집 사진은 찍었는데 못나와서 그냥 패스 ㅠㅠㅠㅠㅠ,5
감사히 잘 먹었습니다,4
배달은 느리고 요청사항 들어주지 않았지만 맛있어요!!,4
양도많고 맛있게 잘먹었습니다~ 역시 슈프림입니다,5
처가집은 보장된맛~^^♡,5
맛있어요 이틀에 나눠서 먹었어요 밥반찬으로도 좋네요,5
맛있습니다 오늘부로 최애치킨이에요,5
잘 받았네요 맛은 적당함(조금 더 새콤 했으면 더 좋았을듯) 다만 아래쪽에 놓인 조각들은 양념이 충분히 묻지 않아 불편했음 번창하세요,5
너무맛있게 잘먹었습니다~~ 배달주소를 잘못 써서 기사님께 죄송하네요~~ 너무친절히  대해주셔서 감사합니다~~,5
배고파 떡추가. 떡에 양념 잔뜩묻혀 골라먹고 양다리 뜯으니 배부르네요. 맛있어요! 슈프림엔 떡 추천요.,5
진짜 슈프림은 너무 맛있어요 양념치킨 중 최고에요 진짜!,5
잘먹었습니다,5
정말 맛있긴한데요 소스가 원래 이렇게 조금 묻혀서 오는건가요? 대충 묻힌거같진 않은데 약간 소스 적은게 아쉬웠어요,5
퍽퍽살이 껴있어서 아쉬웠다...,4
잘먹었습니다. 오리지날 슈프림이 더 나은것같아요,5
슈프림 치킨은 언제 먹어도 맛있어요!!,5
번창하시기를 바라겠읍니다,5
양이 많습니다..! 맛있었어요,5
슈프림 처음 먹었는데 맛있어요 배달도 빠르고 맘에 드네요,5
빠른 배달이였네요  추천합니다,4
맛있게 잘먹었습니다 감사합니다,5
맛있게 잘 먹었습니다!,5
예상시간보다 훨씬 빨리왔어요ㅎㅎ 맛있어용,5
아주 맛있게 잘~ 먹었습니다.! 리뷰서비스로 주신 볼도그도 맛있어요!! 감사합니다.!,5
맛있어요!! 다음에 또 시킬게요!!,5
만족합니다요  :),5
행사기간이라 많이 늦을 줄 알았는데 생각보다는 배달도 빨리 왔고 맛도 넘 좋았어요,5
이집은 맛집입니다~!!,5
치킨은 처갓집이죠~ 어떤 메뉴와 함께든 치킨은 무조건 함께입니다!,5
#식후감  맛있는데 느끼하긴해요 여럿이 먹어야겠어요 맛있긴해요   배달말고 포장으로 먹어야(배달 너무 오래걸렸어요ㅜ) 눅눅함이 덜해서 더 맛있을것같아요  다음에는 포장으로 한번 먹어봐야겠어요  잘 먹었습니다,5
맛있게 잘먹었습니다,5
샤샤샷쌰샤샤샤샤샤ㅑ샤,5
맵다매워 맵찔이들은 접근불가,5
무난한데 치킨치즈볼은 느끼해요,5
